AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale
126515001,7851,1265150017851,Philadelphia City SD,Kensington Intern Business Finance & En,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,78.19,40.71,39.2,NA,19.23,44.23,2.00,31.06,7.57,17.44,38.42
126515001,7852,1265150017852,Philadelphia City SD,Kensington Creative & Performing Arts HS,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,79.76,78.99,37.3,NA,9.30,19.77,5.13,26.46,3.54,17.26,45.74
126515001,7855,1265150017855,Philadelphia City SD,Kensington Culinary Arts,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,80.91,61.36,38.9,NA,14.29,24.19,5.00,27.18,5.79,20,52.31
126515001,7903,1265150017903,Philadelphia City SD,School of the Future,1.75,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.45,88.42,40.9,NA,29.38,31.17,3.40,87.39,1.75,4.3,48.42
126515001,7963,1265150017963,Philadelphia City SD,Juniata Park Academy,NA,90.72,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.77,NA,69.7,47.97,52.10,48.73,39.83,13.1,0.09,15.74,48.77
126515001,8029,1265150018029,Philadelphia City SD,Barry Comm John Sch,NA,98.51,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,90.38,NA,56.6,13.70,21.45,21.10,27.61,95.29,0,0.25,52.36
126515001,8143,1265150018143,Philadelphia City SD,Kensington Urban Education Academy,0.00,80.19,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,80.06,NA,29.3,NA,1.92,20.41,0.00,36.1,1.8,11.18,49.84
126515001,8292,1265150018292,Philadelphia City SD,Rhodes E Washington Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,35.1,23.91,25.25,20.25,12.77,95.25,0,0.29,48.06
126515001,8293,1265150018293,Philadelphia City SD,Penn Treaty Sch,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,34.6,NA,34.08,35.14,12.58,24.63,0,5.75,39.74
126515001,8294,1265150018294,Philadelphia City SD,Vare-Washington El Sch,NA,91.81,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,54.1,48.89,52.34,44.44,33.93,29.78,0,21.09,46.4
126515001,8296,1265150018296,Philadelphia City SD,Roosevelt Theodore MS,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,31.8,19.35,15.75,17.24,7.69,93.73,0,0.44,46.79
126515001,8297,1265150018297,Philadelphia City SD,Tilden William T MS,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,32.6,NA,16.89,20.08,10.12,89.81,0,10.04,46.68
126515691,8252,1265156918252,"Phila Charter School, Arts/Sciences at HR Emunds",The Philadelphia CS for Arts and Science,NA,85.31,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.53,NA,67.6,32.35,35.89,38.17,35.05,66.97,0,7.8,46.2
126516457,8153,1265164578153,Mastery CS-Harrity Campus,Mastery CS-Harrity Campus,NA,85.61,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.39,NA,70.2,53.47,54.63,45.68,44.17,98.83,0,0,46.78
126517286,8151,1265172868151,Mastery CS-Smedley Campus,Mastery CS-Smedley Campus,NA,93.34,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.95,NA,62.8,48.57,50.77,41.34,45.56,68.97,Not Applicable,3.99,47.14
126518547,8150,1265185478150,Young Scholars Frederick Douglas Charter School,Young Scholars Frederick Douglass Charte,NA,94.98,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.20,NA,53.2,26.74,37.30,28.15,30.71,99.08,0,0.26,48.75
126518795,8288,1265187958288,Mastery CS - Francis D. Pastorius Elementary,Mastery CS - Francis D. Pastorius Elemen,NA,92.13,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,NA,NA,62.1,25.00,48.14,33.02,21.14,94.57,0,0,46.44
126519392,8257,1265193928257,Memphis Street Academy Charter School @ JP Jones,Memphis Street Academy CS @ JP Jones,NA,99.65,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,84.81,NA,52.9,NA,17.65,24.65,10.42,31.91,0,13.18,44.05
126519433,8152,1265194338152,Mastery CS-Mann Campus,Mastery Charter School Mann Campus,NA,80.43,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.94,NA,74.6,56.79,75.93,52.88,54.67,87.68,Not Applicable,3.62,47.46
126519476,8206,1265194768206,Birney Preparatory Academy,Birney Preparatory Academy,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.34,NA,55.1,42.68,43.96,37.11,31.01,92.99,0,1.24,48.76
126519644,8259,1265196448259,Mastery CS - Cleveland Elementary,Mastery CS - Cleveland Elementary,NA,83.9,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.33,NA,73.9,47.19,53.95,43.21,40.63,94.68,0,0,50.39
127040503,8085,1270405038085,Aliquippa SD,Aliquippa El Sch,NA,91.52,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.83,NA,56.7,52.52,49.58,39.44,46.15,67.1,Not Applicable,0.29,48.71
127040503,8086,1270405038086,Aliquippa SD,Aliquippa JSHS,0.00,87.76,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.07,86.59,43.1,NA,37.67,41.07,16.67,77.64,2.27,0.21,45.99
127041503,0642,1270415030642,Big Beaver Falls Area SD,Central El Sch,NA,83.74,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.41,NA,76.9,63.51,59.82,61.64,79.17,28.92,Not Applicable,0.38,49.34
129547203,3938,1295472033938,Shenandoah Valley SD,Shenandoah Valley El Sch,NA,82.06,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.73,NA,72.7,62.82,66.56,60.00,72.00,2.37,Not Applicable,11.84,46.87
133513315,8149,1335133158149,John B. Stetson Charter School,John B. Stetson Charter School,NA,84.29,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.79,NA,48.8,NA,38.76,29.40,10.48,17.53,0,23.64,48.18
134677866,8041,1346778668041,Helen Thackston Charter School,Helen Thackston Charter School,0.00,82.86,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.92,NA,45.8,NA,41.06,44.52,16.07,40.2,0,14.29,48.37
139481451,8130,1394814518130,Lehigh Valley Dual Language Charter School,Lehigh Valley Dual Language Charter Scho,NA,91.74,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.89,NA,67.3,44.05,49.43,39.62,72.55,5,0,14.57,53.91
151514721,7961,1515147217961,Mastery CS-Pickett Campus,Mastery CS-Pickett Campus,13.16,84.46,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.33,92.05,79.5,NA,68.61,61.97,33.33,98.67,0,0.24,47.83
168518013,8122,1685180138122,ARISE Academy Charter High School,ARISE Academy Charter High School,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,62.65,5.71,31.2,NA,7.69,IS,IS,92,0,0,53
172510793,8124,1725107938124,KIPP West Philadelphia Preparatory Charter School,KIPP West Philadelphia Preparatory Chart,NA,82.23,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,95.88,NA,74.7,NA,69.79,54.97,41.89,97.42,0,0,49.28
173515368,7985,1735153687985,Pan American Academy CS,Pan American Academy CS,NA,91.98,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.54,NA,72.4,41.43,62.16,48.87,53.23,8.97,0,29.08,54.62
175390169,8125,1753901698125,Lincoln Leadership Academy Charter School,Lincoln Leadership Academy Charter Schoo,0.00,83.63,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.25,6.67,61.1,44.00,50.69,49.66,34.27,17.63,0,4.86,46.94
