aun2,school,year,aun,schoolnumber,county_,district_,group,grade,subject1,subject2,subject3,numberscored1,numberscored2,numberscored3,pctadvanced1,pctadvanced2,pctadvanced3,pctproficient1,pctproficient2,pctproficient3,pctbasic1,pctbasic2,pctbasic3,pctbb1,pctbb2,pctbb3,district,engprofadv,mathprofadv,sciprofadv,survyear,ncessch,stid,seasch,fipst,leaid,schno,leanm,schnam,phone,mstree,mcity,mstate,mzip,mzip4,lstree,lcity,lstate,lzip,lzip4,type,status,union,ulocal,latcod,loncod,conum,coname,cdcode,bies,reconsty,reconstf,smempup,ismempup,sftepup,isftepup,sfle,isfle,spfemale,ispfemale,spwhite,ispwhite,spelm,ispelm,fte,gslo,gshi,povrate
1.235e+12,"SPRING CITY EL SCH",2015,123467303,7458,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",42,"42","20","11.9","23.8","35","54.8","35.7","50","21.4","23.8","15","11.9","16.7","0","SPRING-FORD AREA SD",66.7,59.5,"85","2013","422256000233","123467303","7458","42","4222560","00233","SPRING-FORD AREA SD","SPRING CITY EL SCH","6107056004","190 WALL STREET","SPRING CITY","PA","19475","1634","190 WALL ST","SPRING CITY","PA","19475","1634","1","1","000","21","40.1714","-75.5496","42029","CHESTER COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","8.15","KG","04",.36521739
1.235e+12,"OAKS EL SCH",2016,123467303,4809,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",244,"244","131","29.5","42.2","61.8","49.2","32.4","31.3","18","16.8","5.3","3.3","8.6","1.5","",78.7,74.6,"93.1","2013","422256004809","123467303","4809","42","4222560","04809","SPRING-FORD AREA SD","OAKS EL SCH","6107056008","325 OAKS SCHOOL DR","OAKS","PA","19456","0396","325 OAKS SCHOOL DR","OAKS","PA","19456","0396","1","1","000","21","40.1426","-75.4651","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.6","KG","04",.114082
1.235e+12,"ROYERSFORD EL SCH",2015,123467303,3364,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",179,"179","89","12.3","16.8","36","55.3","27.9","43.8","27.4","34.1","18","5","21.2","2.2","SPRING-FORD AREA SD",67.6,44.7,"79.8","2013","422256003364","123467303","3364","42","4222560","03364","SPRING-FORD AREA SD","ROYERSFORD EL SCH","6107066005","450 SPRING ST","ROYERSFORD","PA","19468","2519","450 SPRING ST","ROYERSFORD","PA","19468","2519","1","1","000","21","40.184","-75.5349","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27","KG","04",.32891832
1.235e+12,"BROOKE EL SCH",2015,123467303,7321,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",149,"149","86","22.8","23.5","61.6","55.7","46.3","33.7","17.4","20.1","2.3","4","10.1","2.3","SPRING-FORD AREA SD",78.5,69.8,"95.3","2013","422256010007","123467303","7321","42","4222560","10007","SPRING-FORD AREA SD","BROOKE EL SCH","6107056006","339 N LEWIS RD","ROYERSFORD","PA","19468","1525","339 NORTH LEWIS RD","ROYERSFORD","PA","19468","1525","1","1","000","21","40.1962","-75.5369","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","28.2","KG","04",.11825193
1.235e+12,"SPRING-FORD MS 7TH GR",2015,123467303,7817,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","",622,"623","","28.3","26.2","","50.6","36.3","","19.9","27.8","","1.1","9.8","","SPRING-FORD AREA SD",78.9,62.5,"","2013","422256000835","123467303","7817","42","4222560","00835","SPRING-FORD AREA SD","SPRING-FORD MS 7TH GRADE CTR","6107056010","833 SOUTH LEWIS ROAD","ROYERSFORD","PA","19468","2499","833 SOUTH LEWIS RD","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1888","-75.514","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","49.2","07","07",.14144737
1.235e+12,"UPPER PROVIDENCE ELEM SCHO",2016,123467303,7763,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",228,"229","125","26.8","35.8","45.6","54.4","40.2","44","17.5","16.2","6.4","1.3","7.9","4","",81.2,76,"89.6","2013","422256000716","123467303","7763","42","4222560","00716","SPRING-FORD AREA SD","UPPER PROVIDENCE EL SCH","6107056009","833 SOUTH LEWIS RD BLDG 3","ROYERSFORD","PA","19468","","833 SOUTH LEWIS RD BLDG 3","ROYERSFORD","PA","19468","","1","1","000","21","40.1894","-75.5108","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","35.25","KG","04",.06078431
1.235e+12,"SPRING-FORD MS 7TH GRADE C",2016,123467303,7817,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",641,"640","1","34","37.5","","52.3","35.2","","13.3","17.8","",".5","9.5","","",86.3,72.7,"","2013","422256000835","123467303","7817","42","4222560","00835","SPRING-FORD AREA SD","SPRING-FORD MS 7TH GRADE CTR","6107056010","833 SOUTH LEWIS ROAD","ROYERSFORD","PA","19468","2499","833 SOUTH LEWIS RD","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1888","-75.514","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","49.2","07","07",.14144737
1.235e+12,"LIMERICK EL SCH",2016,123467303,3358,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",133,"132","73","27.1","34.8","75.3","55.6","40.2","21.9","14.3","15.9","2.7","3","9.1","0","",82.7,75,"97.2","2013","422256003358","123467303","3358","42","4222560","03358","SPRING-FORD AREA SD","LIMERICK EL SCH","6107056007","81 LIMERICK CENTER RD","ROYERSFORD","PA","19468","1303","81 LIMERICK CENTER RD","ROYERSFORD","PA","19468","1303","1","1","000","21","40.2315","-75.5413","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.25","KG","04",.11549296
1.235e+12,"SPRING CITY EL SCH",2016,123467303,7458,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",41,"41","19","17.1","34.1","36.8","61","26.8","47.4","17.1","34.1","10.5","4.9","4.9","5.3","",78.1,60.9,"84.2","2013","422256000233","123467303","7458","42","4222560","00233","SPRING-FORD AREA SD","SPRING CITY EL SCH","6107056004","190 WALL STREET","SPRING CITY","PA","19475","1634","190 WALL ST","SPRING CITY","PA","19475","1634","1","1","000","21","40.1714","-75.5496","42029","CHESTER COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","8.15","KG","04",.36521739
1.252e+12,"SCENIC HILLS EL SCH",2016,125238502,6519,"DELAW","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",467,"467","155","32.8","33.6","51.6","48.8","33.8","35.5","14.1","19.5","9.7","4.3","13.1","3.2","",81.6,67.4,"87.1","2013","422260006519","125238502","6519","42","4222600","06519","SPRINGFIELD SD","SCENIC HILLS EL SCH","6109386600","235 HILLVIEW DRIVE","SPRINGFIELD","PA","19064","1950","235 HILLVIEW DR","SPRINGFIELD","PA","19064","1950","1","1","000","21","39.9385","-75.3218","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","35.27","02","05",.09561129
1.252e+12,"SCENIC HILLS EL SCH",2015,125238502,6519,"","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",480,"478","164","37.1","30.8","65.9","47.7","34.5","29.3","11.7","24.3","2.4","3.5","10.5","2.4","SPRINGFIELD SD",84.8,65.3,"95.2","2013","422260006519","125238502","6519","42","4222600","06519","SPRINGFIELD SD","SCENIC HILLS EL SCH","6109386600","235 HILLVIEW DRIVE","SPRINGFIELD","PA","19064","1950","235 HILLVIEW DR","SPRINGFIELD","PA","19064","1950","1","1","000","21","39.9385","-75.3218","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","35.27","02","05",.09561129
1.252e+12,"SABOLD EL SCH",2016,125238502,6518,"DELAW","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",474,"474","154","38.8","45.8","54.5","45.1","30","40.3","14.1","17.3","2.6","1.9","7","2.6","",83.9,75.8,"94.8","2013","422260006518","125238502","6518","42","4222600","06518","SPRINGFIELD SD","SABOLD EL SCH","6109386500","468 EAST THOMSON AVENUE","SPRINGFIELD","PA","19064","2834","468 EAST THOMSON AVE","SPRINGFIELD","PA","19064","2834","1","1","000","21","39.9169","-75.3398","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","39.86","02","05",.19236884
1.252e+12,"SABOLD EL SCH",2015,125238502,6518,"","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",474,"474","164","36.3","30.8","58.5","49.6","35.2","32.3","11","27.8","7.9","3.2","6.1","1.2","SPRINGFIELD SD",85.9,66,"90.8","2013","422260006518","125238502","6518","42","4222600","06518","SPRINGFIELD SD","SABOLD EL SCH","6109386500","468 EAST THOMSON AVENUE","SPRINGFIELD","PA","19064","2834","468 EAST THOMSON AVE","SPRINGFIELD","PA","19064","2834","1","1","000","21","39.9169","-75.3398","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","39.86","02","05",.19236884
1.252e+12,"RICHARDSON MS",2016,125238502,1949,"DELAW","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",916,"920","305","29.5","24.5","33.4","50","30","35.7","18.9","29.6","17","1.6","16","13.8","",79.5,54.5,"69.1","2013","422260001949","125238502","1949","42","4222600","01949","SPRINGFIELD SD","RICHARDSON MS","6109386300","20 W WOODLAND AVE","SPRINGFIELD","PA","19064","2197","20 WEST WOODLAND AVE","SPRINGFIELD","PA","19064","2197","1","1","000","21","39.9249","-75.3428","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","61.33","06","08",.16963227
1.252e+12,"RICHARDSON MS",2015,125238502,1949,"","SPRINGFIELD SD","All Students","School Total","English Language Arts","Math","Science",877,"877","272","27.9","20.8","37.1","49.3","32","36.4","21.1","33.4","12.1","1.7","13.8","14.3","SPRINGFIELD SD",77.2,52.8,"73.5","2013","422260001949","125238502","1949","42","4222600","01949","SPRINGFIELD SD","RICHARDSON MS","6109386300","20 W WOODLAND AVE","SPRINGFIELD","PA","19064","2197","20 WEST WOODLAND AVE","SPRINGFIELD","PA","19064","2197","1","1","000","21","39.9249","-75.3428","42045","DELAWARE COUNTY","4207","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","61.33","06","08",.16963227
1.235e+12,"SPRINGFIELD TWP EL SCH-ERD",2016,123467203,3370,"MONTG","SPRINGFIELD TOWNSHIP","All Students","School Total","English Language Arts","Math","Science",536,"537","181","25.6","30.9","47","49.8","33","40.9","20.7","21.6","8.3","3.9","14.5","3.9","",75.4,63.9,"87.9","2013","422262003370","123467203","3370","42","4222620","03370","SPRINGFIELD TOWNSHIP SD","SPRINGFIELD TWP EL SCH-ERDENHM","2152336000","500 HAWS LN","FLOURTOWN","PA","19031","2198","500 HAWS LN","FLOURTOWN","PA","19031","2198","1","1","000","21","40.1026","-75.1965","42091","MONTGOMERY COUNTY","4213","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","49.52","02","05",.15352697
1.235e+12,"SPRINGFIELD TWP EL SC",2015,123467203,3370,"","SPRINGFIELD TOWNSHIP","All Students","School Total","English Language Arts","Math","Science",529,"529","169","22.5","27.6","47.9","52","35.9","36.7","19.1","22.7","8.3","6.4","13.8","7.1","SPRINGFIELD TOWNSHIP",74.5,63.5,"84.6","2013","422262003370","123467203","3370","42","4222620","03370","SPRINGFIELD TOWNSHIP SD","SPRINGFIELD TWP EL SCH-ERDENHM","2152336000","500 HAWS LN","FLOURTOWN","PA","19031","2198","500 HAWS LN","FLOURTOWN","PA","19031","2198","1","1","000","21","40.1026","-75.1965","42091","MONTGOMERY COUNTY","4213","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","49.52","02","05",.15352697
1.235e+12,"SPRINGFIELD TWP MS",2015,123467203,3375,"","SPRINGFIELD TOWNSHIP","All Students","School Total","English Language Arts","Math","Science",526,"526","181","25.5","17.5","34.8","51.9","39.5","35.9","20.5","31.7","16.6","2.1","11.2","12.7","SPRINGFIELD TOWNSHIP",77.4,57,"70.7","2013","422262003375","123467203","3375","42","4222620","03375","SPRINGFIELD TOWNSHIP SD","SPRINGFIELD TWP MS","2152336000","1901A E PAPER MILL RD","ORELAND","PA","19075","2498","1901A EAST PAPER MILL RD","ORELAND","PA","19075","2498","1","1","000","21","40.1023","-75.1962","42091","MONTGOMERY COUNTY","4213","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","39.01","06","08",.17821782
1.235e+12,"SPRINGFIELD TWP MS",2016,123467203,3375,"MONTG","SPRINGFIELD TOWNSHIP","All Students","School Total","English Language Arts","Math","Science",500,"499","159","27.2","28.7","35.2","51.2","29.9","40.9","18.4","22.8","15.1","3.2","18.6","8.8","",78.4,58.6,"76.1","2013","422262003375","123467203","3375","42","4222620","03375","SPRINGFIELD TOWNSHIP SD","SPRINGFIELD TWP MS","2152336000","1901A E PAPER MILL RD","ORELAND","PA","19075","2498","1901A EAST PAPER MILL RD","ORELAND","PA","19075","2498","1","1","000","21","40.1023","-75.1962","42091","MONTGOMERY COUNTY","4213","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","39.01","06","08",.17821782
1.101e+12,"PARK FOREST MS",2016,110148002,6234,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",716,"718","250","28.8","29.4","34","45.1","31.9","36.8","22.1","19.9","12.4","4.1","18.8","16.8","",73.9,61.3,"70.8","2013","422277006234","110148002","6234","42","4222770","06234","STATE COLLEGE AREA SD","PARK FOREST MS","8142728217","2180 SCHOOL DR","STATE COLLEGE","PA","16803","1130","2180 SCHOOL DR","STATE COLLEGE","PA","16803","1130","1","1","000","23","40.8054","-77.9224","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","65.45","06","08",.12106538
1.101e+12,"EASTERLY PARKWAY EL",2016,110148002,1356,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",142,"142","39","26.8","23.9","35.9","44.4","28.9","51.3","22.5","24.6","7.7","6.3","22.5","5.1","",71.2,52.8,"87.2","2013","422277001356","110148002","1356","42","4222770","01356","STATE COLLEGE AREA SD","EASTERLY PARKWAY EL SCH","8142311170","234 EASTERLY PKWY","STATE COLLEGE","PA","16801","6302","234 EASTERLY PARKWAY","STATE COLLEGE","PA","16801","6302","1","1","000","13","40.7887","-77.8472","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27","KG","05",.29117647
1.101e+12,"MOUNT NITTANY EL SCH",2016,110148002,1358,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",177,"177","51","27.7","23.2","45.1","46.9","32.2","45.1","16.9","28.8","5.9","8.5","15.8","3.9","",74.6,55.4,"90.2","2013","422277001358","110148002","1358","42","4222770","01358","STATE COLLEGE AREA SD","MOUNT NITTANY EL SCH","8142725970","700 BRANDYWINE DRIVE","STATE COLLEGE","PA","16801","7951","700 BRANDYWINE DR","STATE COLLEGE","PA","16801","7951","1","1","000","23","40.7877","-77.8061","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.9","KG","05",.2991453
1.101e+12,"HOUSERVILLE/LEMONT E",2016,110148002,1357,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",169,"169","45","34.3","33.1","51.1","43.2","34.3","37.8","18.9","17.2","6.7","3.6","15.4","4.4","",77.5,67.4,"88.9","2013","422277001357","110148002","1357","42","4222770","01357","STATE COLLEGE AREA SD","HOUSERVILLE/LEMONT EL SCH","8142315026","675 ELMWOOD ST","STATE COLLEGE","PA","16801","7054","675 ELMWOOD ST","STATE COLLEGE","PA","16801","7054","1","1","000","23","40.8125","-77.8211","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.1","KG","05",.18658892
1.101e+12,"MOUNT NITTANY EL SCH",2015,110148002,1358,"","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",160,"160","61","31.3","24.4","49.2","48.8","33.8","32.8","15","29.4","11.5","5","12.5","6.6","STATE COLLEGE AREA SD",80.1,58.2,"82","2013","422277001358","110148002","1358","42","4222770","01358","STATE COLLEGE AREA SD","MOUNT NITTANY EL SCH","8142725970","700 BRANDYWINE DRIVE","STATE COLLEGE","PA","16801","7951","700 BRANDYWINE DR","STATE COLLEGE","PA","16801","7951","1","1","000","23","40.7877","-77.8061","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.9","KG","05",.2991453
1.101e+12,"RADIO PARK EL SCH",2016,110148002,1359,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",170,"172","57","41.8","52.9","66.7","41.2","26.7","28.1","14.1","12.2","3.5","2.9","8.1","1.8","",83,79.6,"94.8","2013","422277001359","110148002","1359","42","4222770","01359","STATE COLLEGE AREA SD","RADIO PARK EL SCH","8142314115","800 W CHERRY LN","STATE COLLEGE","PA","16803","2947","800 WEST CHERRY LN","STATE COLLEGE","PA","16803","2947","1","1","000","13","40.7989","-77.8838","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27.2","KG","05",.18285714
1.101e+12,"PARK FOREST EL SCH",2015,110148002,6233,"","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",185,"185","68","25.4","29.2","61.8","50.3","33","23.5","17.8","24.9","8.8","6.5","13","5.9","STATE COLLEGE AREA SD",75.7,62.2,"85.3","2013","422277006233","110148002","6233","42","4222770","06233","STATE COLLEGE AREA SD","PARK FOREST EL SCH","8142315010","2181 SCHOOL DR","STATE COLLEGE","PA","16803","1131","2181 SCHOOL DR","STATE COLLEGE","PA","16803","1131","1","1","000","23","40.8054","-77.9206","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.7","KG","05",.18947368
1.101e+12,"FERGUSON TWP EL SCH",2016,110148002,1350,"CENTR","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",178,"178","53","43.8","51.1","64.2","42.1","20.8","24.5","11.8","16.3","3.8","2.2","11.8","7.5","",85.9,71.9,"88.7","2013","422277001350","110148002","1350","42","4222770","01350","STATE COLLEGE AREA SD","FERGUSON TWP EL SCH","8142314119","215 WEST PINE GROVE RD","PINE GROVE MILLS","PA","16868","0237","215 WEST PINE GROVE RD","PINE GROVE MILLS","PA","16868","0237","1","1","000","23","40.7336","-77.8898","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.7","KG","05",.10511364
1.101e+12,"CORL STREET EL SCH",2015,110148002,1354,"","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",130,"130","35","38.5","48.5","65.7","50","31.5","25.7","8.5","14.6","8.6","3.1","5.4","0","STATE COLLEGE AREA SD",88.5,80,"91.4","2013","422277001354","110148002","1354","42","4222770","01354","STATE COLLEGE AREA SD","CORL STREET EL SCH","8142311185","235 CORL ST","STATE COLLEGE","PA","16801","4143","235 CORL ST","STATE COLLEGE","PA","16801","4143","1","1","000","13","40.7831","-77.8718","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","17.44","KG","05",.10288066
1.101e+12,"GRAYS WOOD EL",2015,110148002,7735,"","STATE COLLEGE AREA S","All Students","School Total","English Language Arts","Math","Science",184,"184","64","26.6","33.7","68.8","57.6","39.1","26.6","12.5","17.4","3.1","3.3","9.8","1.6","STATE COLLEGE AREA SD",84.2,72.8,"95.4","2013","422277000676","110148002","7735","42","4222770","00676","STATE COLLEGE AREA SD","GRAY'S WOODS EL SCH","8142356100","160 BRACKENBOURNE DRIVE","PORT MATILDA","PA","16870","7222","160 BRACKENBOURNE DR","PORT MATILDA","PA","16870","7222","1","1","000","41","40.8011","-77.9578","42027","CENTRE COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","26.6","KG","05",.08877285
